URL,Time,Company Name,Positions,Location,Job Type,Salary Range,Benefits,Required Skills,Additional Requirements,Work Environment,Application Instructions,Is Remote,Is Remote in US,Is Remote Global,Timezone,Industry,Startup Series,Is ML,Is Datacenter,Years of Experience,Job Description,Original Text
https://news.ycombinator.com/item?id=40846854,2024-07-01 11:39:03,Rollbar,"Senior Software Engineer, Full-stack","Remote Europe, Budapest",Full Time,,Work on a mission to help developers build software quickly and painlessly,"Python, Node.js, TypeScript, React, MySQL, Kafka, ClickHouse, Elasticsearch, Redis, Kubernetes, Terraform, Google Cloud Platform",Experience with full-stack development,"Remote team with ~30 people in SF, Budapest, remote US and Europe",Apply via: https://rollbar.com/careers/,True,False,False,,Software Development,Unknown,False,False,,"Rollbar is hiring a Senior Software Engineer, Full-stack for their remote team in Europe. The company helps developers find and fix errors faster, handling billions of errors with low latency and high reliability. Their tech stack includes Python, Node.js, TypeScript, React, MySQL, Kafka, ClickHouse, Elasticsearch, Redis, Kubernetes, Terraform, and Google Cloud Platform.","Rollbar | <a href=""https:&#x2F;&#x2F;rollbar.com"" rel=""nofollow"">https:&#x2F;&#x2F;rollbar.com</a> | Remote Europe, Budapest | Engineering<p>About Rollbar:<p>* We&#x27;re a ~30-person team (SF, Budapest, remote US and Europe) with a mission to help developers build software quickly and painlessly<p>* We help tens of thousands of developers find and fix errors faster.<p>* Our backend handles billions of errors with low latency and high reliability<p>* Our front-end allows developers to discover and drill down across millions of errors in real-time<p>* Our customers are some of the best engineering teams in the world, including Twilio and Shipt<p>* Our values are honesty, transparency, pragmatism, and dependability<p>* Our tech stack includes Python, Node.js, TypeScript, and React; MySQL, Kafka, ClickHouse, Elasticsearch, and Redis; Kubernetes, Terraform, and Google Cloud Platform.<p>We&#x27;re currently hiring for:<p>- Senior Software Engineer, Full-stack (Europe)<p>Please apply via: <a href=""https:&#x2F;&#x2F;rollbar.com&#x2F;careers&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;rollbar.com&#x2F;careers&#x2F;</a>"
https://news.ycombinator.com/item?id=40931676,2024-07-10 17:29:35,Immunant,Software Engineer,Remote (US only),Full Time,$110k - $150k,retirement benefits,"C/C++, Rust, Operating Systems, Hypervisor Internals, Compilers",Must be resident in the US,"Remote-friendly, collaborative work environment with a high degree of autonomy",Send your resume to team@immunant.com,True,True,False,,,Unknown,False,False,"Recent, professional experience","At Immunant, we focus on low-level, resource-constrained and/or privileged execution environments. We work on making systems more secure, efficient, and incorporating more Rust. The job involves dealing with weird build errors, ISA or ABI documentation, obscure build systems, and C code. We're looking for candidates with recent, professional experience in C/C++ and Rust, and knowledge of operating systems, hypervisor internals, or compilers.","Immunant | Software Engineer | REMOTE (US only) | Full-time | $110k - $150k + retirement benefits<p>If you&#x27;re interested in low-level, resource-constrained and&#x2F;or privileged execution environments, consider joining our small team. At Immunant, we spend much time staring at weird build errors, ISA or ABI documentation, or digging through obscure build systems or C code written 20 years ago. In any case, we strive to make the systems we&#x27;re working on more secure, more efficient, and have more Rust in them (whenever we get a chance).<p>If you have recent, professional experience with C&#x2F;C++ and Rust and know about operating systems, hypervisor internals, or compilers, we&#x27;d love to hear from you. Candidates with only superficial knowledge in all of these areas are not encouraged to apply. Please note that we can only consider candidates resident in the US.<p>We offer a remote-friendly, collaborative work environment with a high degree of autonomy and competitive benefits.<p>Send your resume to team@immunant.com; we look forward to hearing from you."
https://news.ycombinator.com/item?id=40847443,2024-07-01 12:32:53,Virta Health,"Senior Backend Engineer - Activation, VP, Insights & Analytics",SF/Denver/REMOTE (USA Only),Full Time,"$185,000 - $245,000","Remote-first work environment, Offices in San Francisco, CA and Denver, CO","Typescript, React, React-Native, Python, GCP, Golang",USA-based candidates only,Remote-first with office options,,True,True,False,,Healthcare Technology,Series C,True,False,,"Virta Health is on a mission to transform diabetes care and reverse the type 2 diabetes epidemic. They are changing this by helping people reverse type 2 diabetes through innovations in technology, personalized nutrition, and virtual care delivery reinvented from the ground up. Virta partners with the largest health plans, employers, and government organizations to help their employees and members restore their health and live diabetes-free.","Virta Health (<a href=""https:&#x2F;&#x2F;virtahealth.com"" rel=""nofollow"">https:&#x2F;&#x2F;virtahealth.com</a>) | SF&#x2F;Denver&#x2F;REMOTE (USA Only) | Full-Time<p>Virta Health is on a mission to transform diabetes care and reverse the type 2 diabetes epidemic. Current treatment approaches aren’t working—over half of US adults have either type 2 diabetes or prediabetes. Virta is changing this by helping people reverse type 2 diabetes through innovations in technology, personalized nutrition, and virtual care delivery reinvented from the ground up. We have raised over $350 million from top-tier investors, and partner with the largest health plans, employers, and government organizations to help their employees and members restore their health and live diabetes-free. Join us on our mission to reverse diabetes in 100M people.<p>Virta has been named one of Time&#x27;s 100 Most Influential Companies 2023 and one of Fortune&#x27;s Best Workplaces in the Bay Area 2023.<p>Positions are Remote-first (USA Only). Virta also has offices in San Francisco, CA and Denver, CO.<p>Tech stack: Typescript, React&#x2F;React-Native, Python, GCP, Golang<p>Open Positions:<p>- Senior Backend Engineer - Activation ($185,000 - $240,000): <a href=""https:&#x2F;&#x2F;jobs.ashbyhq.com&#x2F;virtahealth&#x2F;1748c3a4-a0ec-4ed2-b14a-705b0bb9720f?utm_source=5dMXNoQkZg"">https:&#x2F;&#x2F;jobs.ashbyhq.com&#x2F;virtahealth&#x2F;1748c3a4-a0ec-4ed2-b14a...</a><p>- VP, Insights &amp; Analytics ($200,000 - $245,000): <a href=""https:&#x2F;&#x2F;jobs.ashbyhq.com&#x2F;virtahealth&#x2F;98bbe78d-5994-4f13-b82f-357084e07801?utm_source=BoaA0ZwwYA"">https:&#x2F;&#x2F;jobs.ashbyhq.com&#x2F;virtahealth&#x2F;98bbe78d-5994-4f13-b82f...</a>"
https://news.ycombinator.com/item?id=40912217,2024-07-08 23:14:10,Iris,"AI Engineer, Senior Backend Engineer, Senior Frontend Engineer",Remote US,Full Time,,"competitive pay, equity, benefits","AI, Backend Engineering, Embedded Systems, High Performance Edge Deployed Systems, Frontend Engineering, React, TypeScript",,"Super lean 8 person team, product is in private beta, fully remote",,True,True,False,,AI and Robotics,Unknown,True,False,,"Iris is a company that sits at the intersection of AI and Robotics. Iris brings AI superpowers to your camera. With intelligent framing, remote control, image settings corrections, and visual effects, Iris integrates directly with Pan Tilt Zoom (PTZ) cameras and robotic camera heads to automate complex movements and track subjects in real-time. Our remote-first tools lets you control your cameras from any Chrome browser, anywhere in the world.","Iris | Remote US | Full time | <a href=""https:&#x2F;&#x2F;tryiris.ai&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;tryiris.ai&#x2F;</a><p>Iris is a company that sits at the intersection of AI and Robotics. Iris brings AI superpowers to your camera. With intelligent framing, remote control, image settings corrections, and visual effects, Iris integrates directly with Pan Tilt Zoom (PTZ) cameras and robotic camera heads to automate complex movements and track subjects in real-time. Our remote-first tools lets you control your cameras from any Chrome browser, anywhere in the world.<p>- AI Engineer <a href=""https:&#x2F;&#x2F;jobs.gem.com&#x2F;iris&#x2F;am9icG9zdDrTzNjMvyYi8PT-EKO_dpRP"" rel=""nofollow"">https:&#x2F;&#x2F;jobs.gem.com&#x2F;iris&#x2F;am9icG9zdDrTzNjMvyYi8PT-EKO_dpRP</a><p>- Senior Backend Engineer (Embedded and High Performance Edge Deployed Systems) - <a href=""https:&#x2F;&#x2F;jobs.gem.com&#x2F;iris&#x2F;am9icG9zdDrDqzMd89L_FfWfyFHK2X3X"" rel=""nofollow"">https:&#x2F;&#x2F;jobs.gem.com&#x2F;iris&#x2F;am9icG9zdDrDqzMd89L_FfWfyFHK2X3X</a><p>- Senior Frontend Engineer (React &amp; TypeScript) <a href=""https:&#x2F;&#x2F;jobs.gem.com&#x2F;iris&#x2F;am9icG9zdDor6AoFYztH3kyfkrx0XGQQ"" rel=""nofollow"">https:&#x2F;&#x2F;jobs.gem.com&#x2F;iris&#x2F;am9icG9zdDor6AoFYztH3kyfkrx0XGQQ</a><p>Super lean 8 person team, product is in private beta, fully remote, competitive pay, equity, and benefits."
https://news.ycombinator.com/item?id=40851154,2024-07-01 17:52:18,Sourcegraph,"Developer, Designer who codes, EM who codes, PM who codes, Customer Eng, Dev Marketer",San Francisco,Full Time,,,"code search, AI coding, software engineering, LLMs, code knowledge graph",,,Apply here: https://grnh.se/0572f98b4us,True,True,False,,Software Development,Unknown,True,False,,"Sourcegraph is building the code intelligence platform that powers the world's best code search and the most popular open-source AI coding plugin. We aim to automate 99% of the toil of software engineering with great code understanding tools and human-guided AI code generation. The remaining 1% is the creative spark of software development and our mission is to enable every dev to focus on this, rather than the tedium that makes coding inaccessible to 99% of humans. Our core tech includes our code knowledge graph, global search index, frontier LLMs (the best proprietary and open-source models with in-house finetuning), and OpenCtx, an open protocol for technical context. Our customers range from startups to the Fortune 500. Our founders still code.","Sourcegraph | San Francisco, Remote | Full-Time | Developer, Designer who codes, EM who codes, PM who codes, Customer Eng, Dev Marketer | <a href=""https:&#x2F;&#x2F;sourcegraph.com"" rel=""nofollow"">https:&#x2F;&#x2F;sourcegraph.com</a><p>Sourcegraph is building the code intelligence platform that powers the world&#x27;s best code search and the most popular open-source AI coding plugin.<p>We aim to automate 99% of the toil of software engineering with great code understanding tools and human-guided AI code generation. The remaining 1% is the creative spark of software development and our mission is to enable every dev to focus on this, rather than the tedium that makes coding inaccessible to 99% of humans. Our core tech includes our code knowledge graph, global search index, frontier LLMs (the best proprietary and open-source models with in-house finetuning), and OpenCtx, an open protocol for technical context. Our customers range from startups to the Fortune 500. Our founders still code.<p>Apply here: <a href=""https:&#x2F;&#x2F;grnh.se&#x2F;0572f98b4us"" rel=""nofollow"">https:&#x2F;&#x2F;grnh.se&#x2F;0572f98b4us</a>"
https://news.ycombinator.com/item?id=40847941,2024-07-01 13:17:53,Datadog,Software Engineer,"Boston, Lisbon, Madrid, NYC, Paris, Tel Aviv",Full Time,,,"Go, Java, Python, Typescript, React, Kubernetes","Experience with building systems at scale, Ability to process trillions of events per day",ONSITE,https://dtdg.co/hnwhoshiring,False,False,False,,Technology,Public Company,False,True,,"Datadog is a monitoring, tracing, logs system, and more, for your infrastructure and services. We build our own tsdb, event store, distributed tracing tools, cutting edge visualizations, and more. We love shipping great experiences for customers just like us and are growing fast! We write a lot of Go, Java, Python, Typescript (with React), and a bit of other languages. We run on k8s, and are multi-region and multi-cloud. We're looking for people who can build systems at scale as we process trillions of events per day.","Datadog | Software Engineers | ONSITE (Boston, Lisbon, Madrid, NYC, Paris, Tel Aviv) | Full-time<p>Datadog is a monitoring, tracing, logs system, and more, for your infrastructure and services. We build our own tsdb, event store [1][2], distributed tracing tools, cutting edge visualizations, and more. We love shipping great experiences for customers just like us and are growing fast! We write a lot of Go, Java, Python, Typescript (with React), and a bit of other languages. We run on k8s, and are multi-region and multi-cloud.<p>We&#x27;re looking for people who can build systems at scale as we process trillions of events per day. Let us know if that&#x27;s you!<p><a href=""https:&#x2F;&#x2F;dtdg.co&#x2F;hnwhoshiring"" rel=""nofollow"">https:&#x2F;&#x2F;dtdg.co&#x2F;hnwhoshiring</a><p>[1] <a href=""https:&#x2F;&#x2F;www.datadoghq.com&#x2F;blog&#x2F;engineering&#x2F;introducing-husky"" rel=""nofollow"">https:&#x2F;&#x2F;www.datadoghq.com&#x2F;blog&#x2F;engineering&#x2F;introducing-husky</a><p>[2] <a href=""https:&#x2F;&#x2F;www.datadoghq.com&#x2F;blog&#x2F;engineering&#x2F;husky-deep-dive"" rel=""nofollow"">https:&#x2F;&#x2F;www.datadoghq.com&#x2F;blog&#x2F;engineering&#x2F;husky-deep-dive</a>"
https://news.ycombinator.com/item?id=40933438,2024-07-10 23:31:22,Enjin,Blockchain Engineer,Global,Full Time,$105k - $150k + bonuses (depending on skill level),,"Rust, Blockchain",,,"To apply, please fill in the application, and provide one or more rust projects that we can look at that demonstrate your abilities, either directly in your resume or in the cover letter. Open source contributions may also be used.",True,False,True,,Blockchain,Unknown,False,False,,We are the pioneers in building product ecosystem that will help create advanced virtual economies through the power of blockchain technology. The role involves working on blockchain technology and requires skills in Rust programming.,"Enjin | Blockchain Engineer | Fully Remote | Global | Full-time $105k - $150k + bonuses (depending on skill level)<p>We are the pioneers in building product ecosystem that will help create advanced virtual economies through the power of blockchain technology (enjin.io).<p>To apply, please fill in the application, and provide one or more rust projects that we can look at that demonstrate your abilities, either directly in your resume or in the cover letter. Open source contributions may also be used.<p><a href=""https:&#x2F;&#x2F;enjin.io&#x2F;opportunities&#x2F;blockchain-engineer"" rel=""nofollow"">https:&#x2F;&#x2F;enjin.io&#x2F;opportunities&#x2F;blockchain-engineer</a>"
https://news.ycombinator.com/item?id=40846699,2024-07-01 11:25:14,DuckDuckGo,"Senior C++ Engineer, Engineering Director, Apple, Senior Backend Engineer, Lead, Business Development (US/Canada), Senior Software Engineer, Windows Desktop App",Remote,Full Time,$176k-242k USD + equity,,"C++, Backend Engineering, Software Engineering, Business Development, Windows Desktop App Development",,,Apply through the provided links for each position,True,True,True,,Internet Privacy and Search,Unknown,False,False,,DuckDuckGo is looking for candidates excited to join their mission to raise the standard of trust online. They have multiple remote open roles available.,"DuckDuckGo | Multiple Roles | Remote | Full-time | $176k-242k USD + equity<p>We are looking for candidates that are excited to join us on a mission to raise the standard of trust online. All of our roles are fully-remote, except where specific locations are noted.<p>Remote Open Roles at DuckDuckGo:<p>Senior C++ Engineer - $176k + equity — <a href=""https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;senior-cplusplus-engineer-remote?source=HackerNews"" rel=""nofollow"">https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;senior-cplusplus-engineer...</a><p>Engineering Director, Apple - $242k + equity — <a href=""https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;engineering-director-desktop-apps?source=HackerNews"" rel=""nofollow"">https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;engineering-director-desk...</a><p>Senior Backend Engineer - $176k + equity — <a href=""https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;senior-backend-engineer-remote-2-3?source=HackerNews"" rel=""nofollow"">https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;senior-backend-engineer-r...</a><p>Lead, Business Development (US&#x2F;Canada) $198k - $220k + equity —<a href=""https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;lead-business-development-remote-uscanada?source=HackerNews"" rel=""nofollow"">https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;lead-business-development...</a><p>Senior Software Engineer, Windows Desktop App - $176k + equity — <a href=""https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;senior-windows?source=HackerNews"" rel=""nofollow"">https:&#x2F;&#x2F;duckduckgo.recruitee.com&#x2F;o&#x2F;senior-windows?source=Hac...</a><p><a href=""https:&#x2F;&#x2F;duckduckgo.com&#x2F;hiring"" rel=""nofollow"">https:&#x2F;&#x2F;duckduckgo.com&#x2F;hiring</a>"
https://news.ycombinator.com/item?id=40913654,2024-07-09 04:11:59,Lightspeed Commerce,Java/Kotlin Backend Engineer,"Amsterdam, Netherlands",Full Time,,"Work-life balance, Relocation help from within the EU","Spring Framework, Relational databases, NoSQL, PostgreSQL, Redis, Microservices, Event-driven architectures, English proficiency","Java experience, Kotlin experience",Hybrid,"Apply through the provided job opening link: https://www.lightspeedhq.com/careers/job/seniorstaff-java-kotlin-engineer/5959580/?office=Amsterdam,%20North%20Holland,%20Netherlands",False,False,False,,Commerce Platform,Public Company,False,False,Mid Senior and Staff levels,"Lightspeed is a one-stop commerce platform that empowers merchants around the world to simplify, scale, and provide exceptional customer experiences. We are currently looking for several Backend Engineers to join our team in Amsterdam. The ideal candidate should have experience with Spring Framework, good experience with Relational databases and NoSql (PostgreSQL, Redis), experience with programming patterns, microservices and event driven architectures, and full working proficiency in English.","Lightspeed Commerce | Java&#x2F;Kotlin Backend Engineers (Mid Senior and Staff levels) | Hybrid | Amsterdam, Netherlands | Full time<p>Lightspeed is a one-stop commerce platform that empowers merchants around the world to simplify, scale, and provide exceptional customer experiences. Our culture is driven through shared values and initiatives that support our employees, we encourage a work-life that works for everyone. Your happiness, whether you&#x27;re working, hustling, or vacationing, is at the core of our company. You can find more about us and what
 we do in our official website! <a href=""https:&#x2F;&#x2F;www.lightspeedhq.com&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.lightspeedhq.com&#x2F;</a><p>We are currently looking for several Backend Engineers to join our team in Amsterdam. If you check all (or almost all) of the following go ahead and apply, we&#x27;d love to hear from you!<p>- Experience with Spring Framework<p>- Good experience with Relational databases and NoSql (PostgreSQL, Redis)<p>- Experience with programming patterns, microservices and event driven architectures<p>- Full working proficiency in English<p>Please find more information about the job opening here: <a href=""https:&#x2F;&#x2F;www.lightspeedhq.com&#x2F;careers&#x2F;job&#x2F;seniorstaff-java-kotlin-engineer&#x2F;5959580&#x2F;?office=Amsterdam,%20North%20Holland,%20Netherlands"" rel=""nofollow"">https:&#x2F;&#x2F;www.lightspeedhq.com&#x2F;careers&#x2F;job&#x2F;seniorstaff-java-ko...</a>.<p>PS: Although in the title it says Senior and Staff levels only there&#x27;s also the possibility of getting hired as a Mid level engineer, it will all depend on previous experience. Relocation help from within the EU is also possible :)"
https://news.ycombinator.com/item?id=40847391,2024-07-01 12:29:51,Seen Finance,"Senior Software Engineer, Staff Software Engineer, Senior Data Engineer, Staff Data Engineer","Berlin, Chicago",Full Time,,,"Typescript, Python, SQL",,Hybrid on-site,Email resume or LinkedIn page to join-berlin@seen.com for both Berlin and Chicago roles,False,False,False,,Fintech,Series A,False,False,Senior and Staff level,"Seen Finance is a fintech company started in 2023, offering credit products for people with less than ideal credit. They've recently launched a credit card in the US and plan to offer other novel credit products in the future. The company is growing fast with a small team of 15 engineers. Their mobile app, web app, and backends are written in Typescript, while their data stack uses Python and SQL.","Seen Finance | <a href=""https:&#x2F;&#x2F;seen.com"" rel=""nofollow"">https:&#x2F;&#x2F;seen.com</a> | Full time | Berlin, Chicago | Hybrid on-site<p>At Seen, we believe that everyone deserves a fair opportunity to (re)build their credit. We understand how tough it can be to qualify for a credit card when your credit score isn&#x27;t where you want it to be.<p>Seen is a new fintech company, started in 2023 following the acquisition of Sable (YC S19) by Snap Finance. We&#x27;ve recently launched a credit card in the US for people with less than ideal credit. We plan to offer other novel credit products in the future.<p>It&#x27;s a great time to join as the team is small (15 engineers) and we&#x27;re growing fast. We&#x27;re a startup but we&#x27;re also lucky to have the financial support and customer base from our parent company.<p>We&#x27;re hiring for:<p>* Senior and Staff Software Engineers (Berlin)<p>* Senior and Staff Data Engineers (Chicago)<p>Our mobile app, web app, and backends are written in Typescript. Our data stack uses Python and SQL.<p>If you&#x27;re interested, just email us your resume or LinkedIn page: join-berlin@seen.com (for both Berlin and Chicago roles)"
